node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
6.0,100.0,27.0,5.509075565542199,2.007642581521008,0.330039064317712,0.001,0.041,0.582,0.306791575599223,0.3228104033168407,0.229307600523395,0.6568017916024451
6.0,100.0,34.0,4.20434409542777,1.1478854852144322,0.1787088794994941,0.001,0.117,0.377,0.306791575599223,0.3028927215156095,0.215208097239516,0.6738503459331723
6.0,100.0,51.0,21.52284254837406,5.364446373762271,0.6787412674088673,0.001,0.001,0.218,0.306791575599223,0.4797413251865657,0.4095229327170749,0.6576869372056013
6.0,100.0,78.0,3.731906309604617,4.825221544060282,1.3578257847807005,0.001,0.001,0.087,0.306791575599223,0.3024168176486749,0.2113020047316398,0.6886898996836244
7.0,22.0,1.0,3.3501169067346983,3.6995575595190298,0.3210043475027211,0.001,0.005,0.598,0.0557457538296981,0.0889778216838255,0.1156944324027032,0.5632338734209211
7.0,22.0,20.0,3.85098584991115,1.4173086771924823,1.499332506160717,0.001,0.084,0.08,0.0557457538296981,0.0997660809484541,0.1203147674463013,0.7169427368621516
7.0,22.0,34.0,3.613069807448528,1.826655372176997,1.8515379165302723,0.001,0.05,0.044,0.0557457538296981,0.0912415838788784,0.1160438167530783,0.5958086841717859
7.0,22.0,36.0,3.0865423393430347,3.0453024251164327,0.8019791838589903,0.001,0.01,0.792,0.0557457538296981,0.0858846034320622,0.1117976564500145,0.6424897410374644
7.0,22.0,71.0,3.020049441282925,1.027361282303994,1.4905599319019558,0.001,0.161,0.092,0.0557457538296981,0.1048296500095517,0.1121541466188342,0.6940937471184869
7.0,62.0,26.0,2.9271211726738087,3.585410550639619,3.805417728514852,0.003,0.002,0.002,0.0295077280377453,0.0799181245674528,0.1029854281589438,0.6181635982685522
7.0,62.0,52.0,4.909995247565435,2.465298618057593,1.5481078131393835,0.001,0.016,0.079,0.0295077280377453,0.1116152593632349,0.1205615188548951,0.6925094614359045
7.0,72.0,23.0,4.347454690654189,2.114753432647886,1.1856453998576613,0.001,0.023,0.123,0.3114647577597855,0.3693256382303949,0.2302517008482203,0.6964204213242648
7.0,72.0,30.0,3.817178035591718,1.1826546878735578,0.9914619278845398,0.001,0.134,0.853,0.3114647577597855,0.3687107723402721,0.2230104230553952,0.6758951808150195
7.0,72.0,32.0,3.442227039663327,2.5622070363574405,0.1004069510984158,0.001,0.014,0.492,0.3114647577597855,0.372095319676275,0.2151667796544702,0.6887527161734815
7.0,72.0,56.0,20.966512069237663,4.708429313968371,0.5375426420187633,0.001,0.001,0.667,0.3114647577597855,0.4973163091941299,0.4337471009300612,0.6941964864785319
