node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,24.0,56.0,0.05560865234805634,1.2473506013167486,0.03377341065948508,0.6,0.1,0.5,0.09838467624604341,0.08757355057475158,0.09669649731935712
1.0,24.0,57.0,0.03350823665846869,0.16816252385580652,0.632401863320217,0.5,0.4,0.2,0.09838467624604341,0.0866661384646285,0.09140885925728036
1.0,24.0,58.0,0.3868333713697838,0.8780144175972174,1.7368800343016884,0.3,0.1,0.1,0.09838467624604341,0.08343036769853963,0.09232472864023895
1.0,24.0,59.0,0.11881685232042291,0.7441084006820312,0.29180263089442715,0.6,0.8,0.5,0.09838467624604341,0.08538058634067379,0.09289720420487486
1.0,24.0,5.0,0.6364210750324257,0.5922991184582229,0.8080322887836754,0.7,0.7,0.7,0.09838467624604341,0.0849831977019067,0.08539188281624166
1.0,24.0,60.0,0.18144310695148938,0.5146424310436623,0.7930645537302956,0.5,0.6,0.8,0.09838467624604341,0.08608645941981113,0.09513254061042994
1.0,24.0,61.0,1.128337193879368,1.271788347306044,0.9457711633877567,0.2,0.1,0.2,0.09838467624604341,0.08772295871576696,0.09979645924575863
1.0,24.0,62.0,0.9760718580854656,0.6273887540199953,2.151270100062467,0.9,0.8,1.0,0.09838467624604341,0.06719237796252488,0.07967255012531457
1.0,24.0,63.0,0.986382845767029,0.7756177685945193,0.5897522901296028,0.8,0.9,0.8,0.09838467624604341,0.06201327692493754,0.08269207541452055
1.0,24.0,64.0,0.4699729726240494,1.5667396602948884,1.3766301251347395,0.5,0.9,0.9,0.09838467624604341,0.08609295135132485,0.08679855458665
1.0,24.0,65.0,0.4793049926080668,0.14064578462752622,0.0827382111526984,0.2,0.4,0.5,0.09838467624604341,0.08042221847756173,0.09525114461598198
1.0,24.0,66.0,0.6913272886051274,0.12288937305881781,0.22646739915997882,0.2,0.6,0.5,0.09838467624604341,0.10401897435272317,0.10227183024047493
1.0,24.0,67.0,0.7095639500287064,0.5382384775730434,0.883586773153412,0.3,0.6,1.0,0.09838467624604341,0.10016343358220298,0.09681973064941439
1.0,24.0,68.0,1.2580489077559256,0.7004958164509356,0.14313971901596514,0.9,0.6,0.4,0.09838467624604341,0.07047255310103966,0.08004457229243925
